,Unnamed: 0,title,location1,location2,location3,area,orientation,room_type,price,url
41971,41971,整租·金色家园 3室2厅 南,黄浦,人民广场,金色家园,162,南,3室2厅2卫,21000,/zufang/SH1698353875280461824.html
41972,41972,整租·宏泰公寓 3室2厅 东南/南,黄浦,人民广场,宏泰公寓,151,东南 南,3室2厅2卫,21000,/zufang/SH1568111751117930496.html
41973,41973,整租·中福世福汇 1室0厅 东北,黄浦,南京东路,中福世福汇,37,东北,1室0厅1卫,8000,/zufang/SH1693223659746885632.html
41974,41974,整租·打浦路303弄 1室0厅 南,黄浦,打浦桥,打浦路303弄,18,南,1室0厅1卫,4200,/zufang/SH1693895666381619200.html
41975,41975,整租·新家坡园景苑 2室1厅 南,黄浦,五里桥,新家坡园景苑,77,南,2室1厅2卫,11500,/zufang/SH1652236542585864192.html
41976,41976,整租·融创滨江壹号院 4室2厅 南,黄浦,世博滨江,融创滨江壹号院,251,南,4室2厅4卫,43800,/zufang/SH1655578887603617792.html
41982,41982,整租·汇金大厦 1室1厅 南,黄浦,南京东路,汇金大厦,80,南,1室1厅1卫,10000,/zufang/SH1602891648830799872.html
41983,41983,整租·桃源兴城苑 2室2厅 南/北,黄浦,五里桥,桃源兴城苑,112,南 北,2室2厅1卫,15000,/zufang/SH1694585941135458304.html
41984,41984,整租·市民新村 1室0厅 南,黄浦,世博滨江,市民新村,13,南,1室0厅1卫,3500,/zufang/SH1694636241271652352.html
41985,41985,整租·华丽家族汇景天地(公寓) 4室2厅 南/北,黄浦,五里桥,华丽家族汇景天地(公寓),261,南 北,4室2厅3卫,35000,/zufang/SH1656203649384185856.html
41998,41998,整租·大同花园北区 2室1厅 南,黄浦,打浦桥,大同花园北区,101,南,2室1厅1卫,14000,/zufang/SH1660671683209461760.html
42001,42001,整租·东淮海公寓 3室2厅 南,黄浦,豫园,东淮海公寓,126,南,3室2厅2卫,18900,/zufang/SH1664585282285993984.html
42009,42009,整租·丽园新村 2室0厅 南,黄浦,五里桥,丽园新村,44,南,2室0厅1卫,6900,/zufang/SH1680498807344726016.html
42010,42010,整租·越纪公寓 1室1厅 东,黄浦,世博滨江,越纪公寓,55,东,1室1厅1卫,7800,/zufang/SH1680552968916566016.html
42011,42011,整租·丽园路574弄 1室1厅 北,黄浦,五里桥,丽园路574弄,32,北,1室1厅1卫,4900,/zufang/SH1680829807299919872.html
42012,42012,整租·恒升大厦 2室2厅 西南,黄浦,蓬莱公园,恒升大厦,88,西南,2室2厅1卫,12000,/zufang/SH1681328135326400512.html
42013,42013,整租·南昌路244弄 1室1厅 南,黄浦,淮海中路,南昌路244弄,45,南,1室1厅1卫,7000,/zufang/SH1681270251699830784.html
42014,42014,整租·银南大厦 2室1厅 南/北,黄浦,蓬莱公园,银南大厦,59,南 北,2室1厅1卫,8500,/zufang/SH1681526775353442304.html
42015,42015,整租·瑞福小区 1室1厅 南,黄浦,豫园,瑞福小区,53,南,1室1厅1卫,7500,/zufang/SH1681608181492482048.html
42016,42016,整租·金中苑 1室1厅 南,黄浦,世博滨江,金中苑,51,南,1室1厅1卫,7500,/zufang/SH1681581212642050048.html
42017,42017,整租·斜土新村 1室1厅 南,黄浦,打浦桥,斜土新村,36,南,1室1厅1卫,6600,/zufang/SH1681645019737358336.html
42018,42018,整租·祥安公寓 2室2厅 西北/北,黄浦,五里桥,祥安公寓,83,西北 北,2室2厅1卫,10500,/zufang/SH1681657150595661824.html
42019,42019,整租·九江路210号 1室0厅 西,黄浦,南京东路,九江路210号,27,西,1室0厅1卫,6000,/zufang/SH1670790116089528320.html
42020,42020,整租·祥康里 2室0厅 南,黄浦,人民广场,祥康里,36,南,2室0厅1卫,7500,/zufang/SH1672133554835816448.html
42021,42021,整租·中福花苑 1室1厅 南,黄浦,蓬莱公园,中福花苑,40,南,1室1厅1卫,7500,/zufang/SH1672539341403979776.html
42022,42022,整租·瑞雪大楼 2室1厅 南,黄浦,淮海中路,瑞雪大楼,59,南,2室1厅1卫,10500,/zufang/SH1673166278564511744.html
42023,42023,整租·黄河路125弄 1室0厅 南,黄浦,人民广场,黄河路125弄,9,南,1室0厅1卫,4000,/zufang/SH1673157774516682752.html
42024,42024,整租·东晖花苑 3室2厅 东南,黄浦,打浦桥,东晖花苑,112,东南,3室2厅1卫,13500,/zufang/SH1702308182581313536.html
42025,42025,整租·汇龙新城 2室2厅 南,黄浦,五里桥,汇龙新城,115,南,2室2厅1卫,16800,/zufang/SH1702270573318504448.html
42026,42026,整租·大众汽车公寓 2室1厅 南/北,黄浦,五里桥,大众汽车公寓,90,南 北,2室1厅1卫,10000,/zufang/SH1702540379988951040.html
42027,42027,整租·实华公寓 2室2厅 南/北,黄浦,老西门,实华公寓,115,南 北,2室2厅2卫,16500,/zufang/SH1702588708944871424.html
42029,42029,整租·自忠路420-450号 1室1厅 南,黄浦,新天地,自忠路420-450号,97,南,1室1厅1卫,16000,/zufang/SH1683827581905797120.html
42030,42030,整租·中福浦江汇 2室1厅 南,黄浦,蓬莱公园,中福浦江汇,60,南,2室1厅1卫,9000,/zufang/SH1684486377497952256.html
42031,42031,整租·大同花园北区 3室2厅 南,黄浦,打浦桥,大同花园北区,135,南,3室2厅2卫,20000,/zufang/SH1684554591527501824.html
42037,42037,整租·中福浦江汇 2室1厅 南,黄浦,蓬莱公园,中福浦江汇,70,南,2室1厅1卫,10000,/zufang/SH1706985433092587520.html
42038,42038,整租·曲圆 1室1厅 南,黄浦,淮海中路,曲圆,25,南,1室1厅1卫,6800,/zufang/SH1707278810040238080.html
42039,42039,整租·淡水湾花园 2室1厅 南,黄浦,新天地,淡水湾花园,117,南,2室1厅2卫,20800,/zufang/SH1703771162309296128.html
42040,42040,整租·陕南邨 1室0厅 南,黄浦,淮海中路,陕南邨,38,南,1室0厅1卫,7000,/zufang/SH1704054506095902720.html
42041,42041,整租·健乐小区 1室1厅 南,黄浦,新天地,健乐小区,33,南,1室1厅1卫,6800,/zufang/SH1704338271036768256.html
42042,42042,整租·明日星城（一期） 3室2厅 南/北,黄浦,董家渡,明日星城（一期）,119,南 北,3室2厅2卫,15000,/zufang/SH1707389079395500032.html
42043,42043,整租·长新大楼 1室1厅 南,黄浦,人民广场,长新大楼,45,南,1室1厅1卫,7500,/zufang/SH1707380183641620480.html
42044,42044,整租·威海苑 3室2厅 南/北,黄浦,人民广场,威海苑,135,南 北,3室2厅2卫,22000,/zufang/SH1707427081933029376.html
42045,42045,整租·汉口路766号 1室0厅 南,黄浦,南京东路,汉口路766号,15,南,1室0厅1卫,4500,/zufang/SH1707622743278616576.html
42046,42046,整租·瞿溪新村 1室0厅 南,黄浦,世博滨江,瞿溪新村,27,南,1室0厅1卫,4600,/zufang/SH1707667259222130688.html
42047,42047,整租·北蒙三小区 1室1厅 南,黄浦,五里桥,北蒙三小区,38,南,1室1厅1卫,5900,/zufang/SH1707678648108056576.html
42048,42048,整租·东淮海公寓 2室2厅 南,黄浦,豫园,东淮海公寓,114,南,2室2厅1卫,13500,/zufang/SH1704364841688367104.html
42049,42049,整租·东物公寓 2室1厅 南,黄浦,蓬莱公园,东物公寓,71,南,2室1厅1卫,10000,/zufang/SH1704740511622889472.html
42050,42050,整租·瑞金二路52弄 1室1厅 南,黄浦,淮海中路,瑞金二路52弄,17,南,1室1厅1卫,5200,/zufang/SH1704747328520323072.html
42051,42051,整租·明珠家园(黄浦) 2室2厅 南,黄浦,蓬莱公园,明珠家园(黄浦),115,南,2室2厅1卫,14000,/zufang/SH1716356115790299136.html
42052,42052,整租·新华南园大厦 3室1厅 南,黄浦,世博滨江,新华南园大厦,98,南,3室1厅1卫,11000,/zufang/SH1716395742400086016.html
42053,42053,整租·紫荆新苑 2室2厅 南,黄浦,世博滨江,紫荆新苑,88,南,2室2厅1卫,10500,/zufang/SH1717026494393352192.html
42054,42054,整租·汇丽小区 2室1厅 南/北,黄浦,打浦桥,汇丽小区,65,南 北,2室1厅1卫,8700,/zufang/SH1708041874188533760.html
42055,42055,整租·中福浦江汇 1室1厅 南,黄浦,蓬莱公园,中福浦江汇,54,南,1室1厅1卫,8500,/zufang/SH1708042513723424768.html
42056,42056,整租·黄浦新苑(公寓) 2室2厅 南,黄浦,蓬莱公园,黄浦新苑(公寓),115,南,2室2厅2卫,15500,/zufang/SH1708119964952559616.html
42057,42057,整租·新闸路272-280号 1室0厅 南,黄浦,人民广场,新闸路272-280号,31,南,1室0厅1卫,6400,/zufang/SH1704817971471319040.html
42058,42058,整租·宏泰公寓 2室2厅 西南,黄浦,人民广场,宏泰公寓,131,西南,2室2厅2卫,18000,/zufang/SH1704808605359800320.html
42059,42059,整租·桥一小区 2室1厅 南,黄浦,五里桥,桥一小区,28,南,2室1厅1卫,5500,/zufang/SH1705223366857719808.html
42060,42060,整租·凌北公寓 3室2厅 南/北,黄浦,蓬莱公园,凌北公寓,157,南 北,3室2厅2卫,17500,/zufang/SH1705195773727080448.html
42061,42061,整租·长新大楼 1室1厅 东,黄浦,人民广场,长新大楼,46,东,1室1厅1卫,7700,/zufang/SH1705203864963121152.html
42078,42078,整租·中福浦江汇 2室1厅 南/北,黄浦,蓬莱公园,中福浦江汇,70,南 北,2室1厅1卫,10200,/zufang/SH1715303417242451968.html
42079,42079,整租·公馆77 3室2厅 南,黄浦,老西门,公馆77,156,南,3室2厅2卫,26800,/zufang/SH1715322973746888704.html
42080,42080,整租·五岭小区 1室1厅 南,黄浦,打浦桥,五岭小区,58,南,1室1厅1卫,7500,/zufang/SH1715336908181078016.html
42081,42081,整租·打浦路210弄 1室0厅 南,黄浦,打浦桥,打浦路210弄,29,南,1室0厅1卫,5500,/zufang/SH1715361944719851520.html
42082,42082,整租·瞿西新村 1室1厅 西,黄浦,打浦桥,瞿西新村,29,西,1室1厅1卫,5200,/zufang/SH1712830420585807872.html
42083,42083,整租·上海滩花园 2室2厅 南,黄浦,黄浦滨江,上海滩花园,104,南,2室2厅1卫,20000,/zufang/SH1713113841174315008.html
42084,42084,整租·蒙自路601弄 1室1厅 南,黄浦,五里桥,蒙自路601弄,35,南,1室1厅1卫,5100,/zufang/SH1713166362777485312.html
42085,42085,整租·天赐公寓 1室1厅 南,黄浦,南京东路,天赐公寓,65,南,1室1厅1卫,10000,/zufang/SH1713422539784454144.html
42086,42086,整租·独立时代 1室1厅 西,黄浦,蓬莱公园,独立时代,37,西,1室1厅1卫,5000,/zufang/SH1713502733908049920.html
42087,42087,整租·北蒙三小区 2室1厅 东南,黄浦,五里桥,北蒙三小区,54,东南,2室1厅1卫,8300,/zufang/SH1717029936918691840.html
42088,42088,整租·黄浦众鑫城 3室2厅 南,黄浦,老西门,黄浦众鑫城,121,南,3室2厅2卫,18000,/zufang/SH1717033819183251456.html
42089,42089,整租·淡水公寓 2室2厅 南,黄浦,新天地,淡水公寓,124,南,2室2厅1卫,16500,/zufang/SH1717084615820181504.html
42090,42090,整租·联兴大厦 4室2厅 南/北,黄浦,打浦桥,联兴大厦,161,南 北,4室2厅2卫,23800,/zufang/SH1713795760111222784.html
42091,42091,整租·西凌新邨 1室1厅 南,黄浦,蓬莱公园,西凌新邨,32,南,1室1厅1卫,5500,/zufang/SH1713802528509919232.html
42122,42122,整租·海潮公寓 2室1厅 南,黄浦,蓬莱公园,海潮公寓,75,南,2室1厅1卫,9000,/zufang/SH1695789304690769920.html
42123,42123,整租·连云大楼 2室1厅 南,黄浦,新天地,连云大楼,57,南,2室1厅1卫,9000,/zufang/SH1696031137861730304.html
42124,42124,整租·南塘浜路113-121号 1室1厅 南,黄浦,打浦桥,南塘浜路113-121号,34,南,1室1厅1卫,6000,/zufang/SH1696075935045910528.html
42125,42125,整租·恒升大厦 2室1厅 北,黄浦,蓬莱公园,恒升大厦,69,北,2室1厅1卫,11000,/zufang/SH1696155336047591424.html
42126,42126,整租·济南路8号 2室2厅 南,黄浦,新天地,济南路8号,147,南,2室2厅2卫,40000,/zufang/SH1696154173881450496.html
42127,42127,整租·瑞金花园 2室2厅 西南,黄浦,打浦桥,瑞金花园,104,西南,2室2厅1卫,14000,/zufang/SH1696117869449838592.html
42128,42128,整租·开元坊 3室2厅 南/北,黄浦,老西门,开元坊,149,南 北,3室2厅2卫,17500,/zufang/SH1696384662227648512.html
42129,42129,整租·南园小区 1室1厅 南,黄浦,打浦桥,南园小区,44,南,1室1厅1卫,6700,/zufang/SH1696365092490182656.html
42130,42130,整租·中福世福汇 1室1厅 西,黄浦,南京东路,中福世福汇,62,西,1室1厅1卫,11000,/zufang/SH1690607518595678208.html
42131,42131,整租·蒙西小区 2室0厅 南,黄浦,五里桥,蒙西小区,49,南,2室0厅1卫,7800,/zufang/SH1690608569021366272.html
42132,42132,整租·中福浦江汇 2室2厅 南,黄浦,蓬莱公园,中福浦江汇,116,南,2室2厅1卫,25000,/zufang/SH1703780862111252480.html
42133,42133,整租·中福花苑 1室1厅 西,黄浦,蓬莱公园,中福花苑,49,西,1室1厅1卫,6800,/zufang/SH1704021855855181824.html
42134,42134,整租·丽都大厦 3室2厅 东南,黄浦,世博滨江,丽都大厦,105,东南,3室2厅2卫,14500,/zufang/SH1676531410648694784.html
42135,42135,整租·宏泰公寓 3室2厅 东南,黄浦,人民广场,宏泰公寓,151,东南,3室2厅2卫,20000,/zufang/SH1676522148300062720.html
42136,42136,整租·蒙西小区 1室1厅 北,黄浦,五里桥,蒙西小区,26,北,1室1厅1卫,5700,/zufang/SH1677339792750149632.html
42137,42137,整租·茂名坊 1室1厅 南,黄浦,淮海中路,茂名坊,50,南,1室1厅1卫,8600,/zufang/SH1704072372216135680.html
42138,42138,整租·复兴珑御一期 3室2厅 南,黄浦,老西门,复兴珑御一期,187,南,3室2厅3卫,45000,/zufang/SH1686358511186870272.html
42139,42139,整租·复兴珑御二期 4室2厅 南,黄浦,老西门,复兴珑御二期,196,南,4室2厅3卫,60000,/zufang/SH1686625251221307392.html
42140,42140,整租·阳光翠竹苑 3室2厅 南,黄浦,董家渡,阳光翠竹苑,146,南,3室2厅2卫,18800,/zufang/SH1686974109189144576.html
42141,42141,整租·东元坊 1室1厅 南,黄浦,蓬莱公园,东元坊,43,南,1室1厅1卫,7600,/zufang/SH1686967572160839680.html
42142,42142,整租·中福浦江汇 1室1厅 南,黄浦,蓬莱公园,中福浦江汇,45,南,1室1厅1卫,8200,/zufang/SH1708781096532967424.html
42143,42143,整租·瞿溪路937弄 1室1厅 南,黄浦,五里桥,瞿溪路937弄,42,南,1室1厅1卫,5400,/zufang/SH1697477061364416512.html
42144,42144,整租·士林华苑 3室2厅 南,黄浦,豫园,士林华苑,148,南,3室2厅2卫,22000,/zufang/SH1697535139434725376.html
42145,42145,整租·华丽家族汇景天地(商业类) 1室1厅 东,黄浦,五里桥,华丽家族汇景天地(商业类),94,东,1室1厅1卫,12000,/zufang/SH1697531610280230912.html
42146,42146,整租·中福花苑 1室1厅 东南,黄浦,蓬莱公园,中福花苑,57,东南,1室1厅2卫,7600,/zufang/SH1698313212417540096.html
42147,42147,整租·卢湾都市花园 1室1厅 南,黄浦,五里桥,卢湾都市花园,63,南,1室1厅1卫,9500,/zufang/SH1698273875835486208.html
42148,42148,整租·紫荆新苑 2室2厅 南,黄浦,世博滨江,紫荆新苑,72,南,2室2厅1卫,10500,/zufang/SH1698358383297429504.html
42149,42149,整租·耀江花园 1室1厅 南,黄浦,世博滨江,耀江花园,64,南,1室1厅1卫,11500,/zufang/SH1692811099340013568.html
42150,42150,整租·陆家浜路1382弄 1室1厅 南,黄浦,蓬莱公园,陆家浜路1382弄,41,南,1室1厅1卫,6500,/zufang/SH1693239109562138624.html
42151,42151,整租·锦绣家园 2室2厅 南,黄浦,蓬莱公园,锦绣家园,100,南,2室2厅1卫,13000,/zufang/SH1693848404976730112.html
42152,42152,整租·瞿二小区 1室1厅 南,黄浦,蓬莱公园,瞿二小区,30,南,1室1厅1卫,4800,/zufang/SH1693895386109837312.html
42153,42153,整租·瞿溪路1060弄 1室1厅 南,黄浦,打浦桥,瞿溪路1060弄,34,南,1室1厅1卫,6000,/zufang/SH1709772314041647104.html
42154,42154,整租·中福花苑 1室1厅 东南,黄浦,蓬莱公园,中福花苑,56,东南,1室1厅1卫,7800,/zufang/SH1698609066261086208.html
42155,42155,整租·海琪园 6室4厅 东/南/北,黄浦,黄浦滨江,海琪园,288,东 南 北,6室4厅4卫,50000,/zufang/SH1698688083408453632.html
42156,42156,整租·中福花苑 1室1厅 北,黄浦,蓬莱公园,中福花苑,42,北,1室1厅1卫,6000,/zufang/SH1709853281313882112.html
42157,42157,整租·明德坊 2室1厅 南,黄浦,打浦桥,明德坊,84,南,2室1厅1卫,12000,/zufang/SH1698904020980072448.html
42158,42158,整租·中福浦江汇 3室2厅 南,黄浦,蓬莱公园,中福浦江汇,128,南,3室2厅2卫,16000,/zufang/SH1698910819703586816.html
42159,42159,整租·露香苑 3室2厅 南,黄浦,豫园,露香苑,120,南,3室2厅2卫,45000,/zufang/SH1687014209432322048.html
42160,42160,整租·士林华苑 3室2厅 南,黄浦,豫园,士林华苑,130,南,3室2厅2卫,20000,/zufang/SH1687310563337568256.html
42161,42161,整租·锦凯华苑 2室1厅 南,黄浦,蓬莱公园,锦凯华苑,100,南,2室1厅1卫,13500,/zufang/SH1687072771210739712.html
42162,42162,整租·斜土新村 1室0厅 北,黄浦,打浦桥,斜土新村,29,北,1室0厅1卫,5000,/zufang/SH1678741843845578752.html
42163,42163,整租·保屯路50弄 1室0厅 南,黄浦,蓬莱公园,保屯路50弄,40,南,1室0厅1卫,7000,/zufang/SH1678721611970117632.html
42164,42164,整租·新地苑 3室2厅 南,黄浦,豫园,新地苑,155,南,3室2厅1卫,20000,/zufang/SH1678761085567500288.html
42165,42165,整租·花园坊 2室1厅 南/北,黄浦,淮海中路,花园坊,60,南 北,2室1厅1卫,8800,/zufang/SH1678610925340327936.html
42166,42166,整租·新地苑 3室2厅 南,黄浦,豫园,新地苑,136,南,3室2厅1卫,16000,/zufang/SH1679071748768661504.html
42167,42167,整租·福佑门商厦 1室0厅 南,黄浦,豫园,福佑门商厦,40,南,1室0厅1卫,6800,/zufang/SH1679348947136544768.html
42168,42168,整租·吉大公寓 2室2厅 南,黄浦,打浦桥,吉大公寓,102,南,2室2厅1卫,13500,/zufang/SH1679442124224856064.html
42169,42169,整租·茂名坊 2室1厅 南/北,黄浦,淮海中路,茂名坊,56,南 北,2室1厅1卫,10200,/zufang/SH1704337541194317824.html
42170,42170,整租·重庆公寓 1室1厅 北,黄浦,新天地,重庆公寓,58,北,1室1厅1卫,9800,/zufang/SH1704693949404282880.html
42171,42171,整租·老西门新苑 2室2厅 南,黄浦,老西门,老西门新苑,114,南,2室2厅2卫,17000,/zufang/SH1689874254763393024.html
42175,42175,整租·白玉兰家园 3室2厅 南,黄浦,世博滨江,白玉兰家园,107,南,3室2厅1卫,15000,/zufang/SH1690002200790564864.html
42176,42176,整租·永业公寓 3室2厅 南,黄浦,五里桥,永业公寓,153,南,3室2厅2卫,26000,/zufang/SH1693949975483908096.html
42177,42177,整租·开元坊 4室2厅 南,黄浦,老西门,开元坊,177,南,4室2厅2卫,24500,/zufang/SH1694194393998688256.html
42178,42178,整租·明华大厦 3室2厅 南,黄浦,老西门,明华大厦,164,南,3室2厅2卫,28800,/zufang/SH1694305672369274880.html
42179,42179,整租·中福花苑 1室1厅 复式 东南,黄浦,蓬莱公园,中福花苑,56,东南,1室1厅1卫,7200,/zufang/SH1692040174080360448.html
42180,42180,整租·制造局后街24-28号 2室0厅 东/西,黄浦,五里桥,制造局后街24-28号,45,东 西,2室0厅1卫,7500,/zufang/SH1692099796082360320.html
42181,42181,整租·上海滩花园 2室2厅 南,黄浦,黄浦滨江,上海滩花园,104,南,2室2厅1卫,18500,/zufang/SH1706530090977853440.html
42183,42183,整租·新世纪大厦 1室1厅 东,黄浦,老西门,新世纪大厦,41,东,1室1厅1卫,7800,/zufang/SH1698527650907160576.html
42184,42184,整租·新世纪大厦 1室0厅 东,黄浦,老西门,新世纪大厦,38,东,1室0厅1卫,6600,/zufang/SH1698659194195935232.html
42196,42196,整租·丽都大厦 3室2厅 西,黄浦,世博滨江,丽都大厦,105,西,3室2厅2卫,22000,/zufang/SH1652271195321532416.html
42197,42197,整租·绿洲仕格维花园 3室2厅 南,黄浦,打浦桥,绿洲仕格维花园,204,南,3室2厅2卫,27000,/zufang/SH1672144334683635712.html
42220,42220,整租·中福城 1室1厅 北,黄浦,南京东路,中福城,55,北,1室1厅1卫,9800,/zufang/SH1656592531418251264.html
42221,42221,整租·融创滨江壹号院 3室2厅 南,黄浦,世博滨江,融创滨江壹号院,293,南,3室2厅3卫,90000,/zufang/SH1657244154117226496.html
42235,42235,整租·中福浦江汇 3室1厅 南,黄浦,蓬莱公园,中福浦江汇,108,南,3室1厅1卫,12000,/zufang/SH1715233225351102464.html
42236,42236,整租·蒙西小区 1室1厅 东北,黄浦,五里桥,蒙西小区,37,东北,1室1厅1卫,6500,/zufang/SH1715286660222025728.html
42237,42237,整租·中福浦江汇 2室1厅 南,黄浦,蓬莱公园,中福浦江汇,82,南,2室1厅1卫,12000,/zufang/SH1715363032353210368.html
42238,42238,整租·东元坊 2室1厅 南,黄浦,蓬莱公园,东元坊,70,南,2室1厅1卫,9900,/zufang/SH1715595957120270336.html
42239,42239,整租·中南公寓 1室1厅 南,黄浦,世博滨江,中南公寓,48,南,1室1厅1卫,6500,/zufang/SH1715590193932664832.html
42240,42240,整租·西凌新邨 1室1厅 北,黄浦,蓬莱公园,西凌新邨,27,北,1室1厅1卫,4500,/zufang/SH1715595601569120256.html
42255,42255,整租·绿地海珀黄浦 3室2厅 南,黄浦,蓬莱公园,绿地海珀黄浦,104,南,3室2厅1卫,31000,/zufang/SH1699684687393325056.html
42256,42256,整租·南园新村 1室1厅 南,黄浦,打浦桥,南园新村,53,南,1室1厅1卫,6500,/zufang/SH1700041769887989760.html
42257,42257,整租·陕西南路271弄 1室1厅 南,黄浦,淮海中路,陕西南路271弄,35,南,1室1厅1卫,6100,/zufang/SH1700099489114619904.html
42258,42258,整租·明珠家园(黄浦) 3室2厅 南,黄浦,蓬莱公园,明珠家园(黄浦),127,南,3室2厅2卫,17000,/zufang/SH1695418135781310464.html
42259,42259,整租·融创滨江壹号院 1室2厅 南,黄浦,世博滨江,融创滨江壹号院,86,南,1室2厅1卫,19000,/zufang/SH1695699567850291200.html
42260,42260,整租·建国西路158弄 1室1厅 南,黄浦,淮海中路,建国西路158弄,60,南,1室1厅1卫,10000,/zufang/SH1710198926688124928.html
42261,42261,整租·瞿溪路1003弄 1室1厅 南,黄浦,五里桥,瞿溪路1003弄,38,南,1室1厅1卫,6200,/zufang/SH1710238125332103168.html
42266,42266,整租·花园坊 1室0厅 东南,黄浦,淮海中路,花园坊,7,东南,1室0厅0卫,3000,/zufang/SH1710496394004922368.html
42267,42267,整租·蒙自新村 2室0厅 南/北,黄浦,五里桥,蒙自新村,45,南 北,2室0厅1卫,7800,/zufang/SH1708810137868697600.html
42268,42268,整租·银南大厦 2室0厅 南/北,黄浦,蓬莱公园,银南大厦,59,南 北,2室0厅1卫,8500,/zufang/SH1707325865370583040.html
42269,42269,整租·市民新村 1室1厅 南,黄浦,世博滨江,市民新村,25,南,1室1厅1卫,6000,/zufang/SH1708336839431028736.html
42270,42270,整租·黄浦新苑(公寓) 3室2厅 南/北,黄浦,蓬莱公园,黄浦新苑(公寓),138,南 北,3室2厅2卫,20000,/zufang/SH1709040163872571392.html
42271,42271,整租·明日星城(二期、三期) 3室2厅 南,黄浦,董家渡,明日星城(二期、三期),121,南,3室2厅2卫,15500,/zufang/SH1710201601349648384.html
42274,42274,整租·江阴路88弄 1室1厅 南,黄浦,人民广场,江阴路88弄,28,南,1室1厅1卫,5000,/zufang/SH1647188273648369664.html
42288,42288,整租·瑞雪大楼 2室0厅 东,黄浦,淮海中路,瑞雪大楼,43,东,2室0厅1卫,7200,/zufang/SH1705476175343648768.html
42289,42289,整租·思南路115弄 1室0厅 南,黄浦,打浦桥,思南路115弄,32,南,1室0厅1卫,6800,/zufang/SH1702547577687244800.html
42290,42290,整租·老西门新苑 4室2厅 南/北,黄浦,老西门,老西门新苑,288,南 北,4室2厅3卫,37000,/zufang/SH1702597489216978944.html
42291,42291,整租·桃源新村 1室1厅 东/南,黄浦,老西门,桃源新村,31,东 南,1室1厅1卫,6500,/zufang/SH1714157971614728192.html
42292,42292,整租·瞿四小区 2室1厅 南/北,黄浦,世博滨江,瞿四小区,40,南 北,2室1厅1卫,8000,/zufang/SH1714173988059480064.html
42293,42293,整租·金鹿大楼 1室1厅 南/西,黄浦,淮海中路,金鹿大楼,53,南 西,1室1厅1卫,7500,/zufang/SH1714511667947110400.html
42335,42335,整租·中福花苑 1室1厅 北,黄浦,蓬莱公园,中福花苑,42,北,1室1厅1卫,6200,/zufang/SH1710592145808687104.html
42336,42336,整租·祥安公寓 2室2厅 南/西,黄浦,五里桥,祥安公寓,82,南 西,2室2厅1卫,9000,/zufang/SH1706159202411479040.html
42337,42337,整租·中福花苑 1室1厅 北,黄浦,蓬莱公园,中福花苑,42,北,1室1厅1卫,6200,/zufang/SH1660163089007378432.html
42338,42338,整租·公馆77 2室2厅 南,黄浦,老西门,公馆77,105,南,2室2厅1卫,20000,/zufang/SH1714222058876960768.html
42339,42339,整租·海潮新村 1室1厅 南,黄浦,蓬莱公园,海潮新村,28,南,1室1厅1卫,5900,/zufang/SH1708755563820613632.html
42341,42341,整租·打浦路500弄 3室1厅 南,黄浦,打浦桥,打浦路500弄,77,南,3室1厅1卫,9000,/zufang/SH1702637792573521920.html
42342,42342,整租·海潮新村 1室1厅 东,黄浦,蓬莱公园,海潮新村,24,东,1室1厅1卫,5000,/zufang/SH1709159852351160320.html
42346,42346,整租·斜土新村 1室1厅 南,黄浦,打浦桥,斜土新村,36,南,1室1厅1卫,5900,/zufang/SH1706588829483270144.html
42354,42354,整租·汇丽小区 1室1厅 南,黄浦,打浦桥,汇丽小区,36,南,1室1厅1卫,5800,/zufang/SH1709086390991454208.html
42355,42355,整租·海南西弄 1室1厅 南,黄浦,蓬莱公园,海南西弄,36,南,1室1厅1卫,5100,/zufang/SH1709110023013007360.html
42356,42356,整租·桃源新村 1室0厅 南,黄浦,老西门,桃源新村,38,南,1室0厅1卫,5800,/zufang/SH1706232845179027456.html
42357,42357,整租·蒙自路395弄 1室1厅 东南,黄浦,五里桥,蒙自路395弄,28,东南,1室1厅1卫,5000,/zufang/SH1709498909081993216.html
42358,42358,整租·中福浦江汇 1室2厅 南,黄浦,蓬莱公园,中福浦江汇,48,南,1室2厅1卫,7600,/zufang/SH1707266976302235648.html
42359,42359,整租·西凌新邨 2室1厅 东/西,黄浦,蓬莱公园,西凌新邨,67,东 西,2室1厅1卫,8200,/zufang/SH1707256153068535808.html
42361,42361,整租·翠湖天地御苑 3室2厅 南/北,黄浦,新天地,翠湖天地御苑,140,南 北,3室2厅2卫,33000,/zufang/SH1714572016780050432.html
42364,42364,整租·中海建国里 3室2厅 南,黄浦,老西门,中海建国里,138,南,3室2厅2卫,40000,/zufang/SH1709510211250683904.html
42367,42367,整租·瑞金南路63弄 2室1厅 南,黄浦,打浦桥,瑞金南路63弄,61,南,2室1厅1卫,8300,/zufang/SH2885430951256014848.html
42368,42368,整租·南国大厦 2室2厅 南,黄浦,蓬莱公园,南国大厦,93,南,2室2厅1卫,11000,/zufang/SH1712748615924973568.html
42370,42370,整租·复兴苑 2室2厅 南,黄浦,新天地,复兴苑,110,南,2室2厅1卫,15000,/zufang/SH1694969411460399104.html
42371,42371,整租·顺风公寓 2室2厅 南,黄浦,五里桥,顺风公寓,97,南,2室2厅1卫,12800,/zufang/SH1663041711758114816.html
